x,y
3.1176,-22.5921
3.1184,-22.6102
3.1192,-22.6283
3.12,-22.6464
3.1208,-22.6645
3.1216,-22.6826
3.1224,-22.7008
3.1232,-22.719
3.124,-22.7371
3.1248,-22.7553
3.1256,-22.7736
3.1264,-22.7918
3.1272,-22.81
3.128,-22.8283
3.1288,-22.8465
3.1296,-22.8648
3.1304,-22.8831
3.1312,-22.9014
3.132,-22.9198
3.1328,-22.9381
3.1336,-22.9565
3.1344,-22.9748
3.1352,-22.9932
3.136,-23.0116
3.1368,-23.0301
3.1376,-23.0485
3.1384,-23.0669
3.1392,-23.0854
3.14,-23.1039
3.1408,-23.1224
3.1416,-23.1409
3.1424,-23.1594
3.1432,-23.1779
3.144,-23.1965
3.1448,-23.215
3.1456,-23.2336
3.1464,-23.2522
3.1472,-23.2708
3.148,-23.2894
3.1488,-23.3081
3.1496,-23.3267
3.1504,-23.3454
3.1512,-23.3641
3.152,-23.3828
3.1528,-23.4015
3.1536,-23.4202
3.1544,-23.439
3.1552,-23.4577
3.156,-23.4765
3.1568,-23.4953
3.1576,-23.5141
3.1584,-23.5329
3.1592,-23.5517
3.16,-23.5706
3.1608,-23.5895
3.1616,-23.6083
3.1624,-23.6272
3.1632,-23.6461
3.164,-23.6651
3.1648,-23.684
3.1656,-23.703
3.1664,-23.7219
3.1672,-23.7409
3.168,-23.7599
3.1688,-23.7789
3.1696,-23.798
3.1704,-23.817
3.1712,-23.8361
3.172,-23.8551
3.1728,-23.8742
3.1736,-23.8933
3.1744,-23.9125
3.1752,-23.9316
3.176,-23.9508
3.1768,-23.9699
3.1776,-23.9891
3.1784,-24.0083
3.1792,-24.0275
3.18,-24.0468
3.1808,-24.066
3.1816,-24.0853
3.1824,-24.1045
3.1832,-24.1238
3.184,-24.1431
3.1848,-24.1625
3.1856,-24.1818
3.1864,-24.2011
3.1872,-24.2205
3.188,-24.2399
3.1888,-24.2593
3.1896,-24.2787
3.1904,-24.2981
3.1912,-24.3176
3.192,-24.3371
3.1928,-24.3565
3.1936,-24.376
3.1944,-24.3955
3.1952,-24.4151
3.196,-24.4346
3.1968,-24.4542
3.1976,-24.4737
3.1984,-24.4933
3.1992,-24.5129
3.2,-24.5325
3.2008,-24.5522
3.2016,-24.5718
3.2024,-24.5915
3.2032,-24.6112
3.204,-24.6309
3.2048,-24.6506
3.2056,-24.6703
3.2064,-24.69
3.2072,-24.7098
3.208,-24.7296
3.2088,-24.7494
3.2096,-24.7692
3.2104,-24.789
3.2112,-24.8088
3.212,-24.8287
3.2128,-24.8486
3.2136,-24.8685
3.2144,-24.8884
3.2152,-24.9083
3.216,-24.9282
3.2168,-24.9482
3.2176,-24.9681
3.2184,-24.9881
3.2192,-25.0081
3.22,-25.0281
3.2208,-25.0482
3.2216,-25.0682
3.2224,-25.0883
3.2232,-25.1083
3.224,-25.1284
3.2248,-25.1485
3.2256,-25.1687
3.2264,-25.1888
3.2272,-25.209
3.228,-25.2291
3.2288,-25.2493
3.2296,-25.2695
3.2304,-25.2898
3.2312,-25.31
3.232,-25.3303
3.2328,-25.3505
3.2336,-25.3708
3.2344,-25.3911
3.2352,-25.4115
3.236,-25.4318
3.2368,-25.4521
3.2376,-25.4725
3.2384,-25.4929
3.2392,-25.5133
3.24,-25.5337
3.2408,-25.5542
3.2416,-25.5746
3.2424,-25.5951
3.2432,-25.6156
3.244,-25.6361
3.2448,-25.6566
3.2456,-25.6771
3.2464,-25.6977
3.2472,-25.7182
3.248,-25.7388
3.2488,-25.7594
3.2496,-25.78
3.2504,-25.8007
3.2512,-25.8213
3.252,-25.842
3.2528,-25.8627
3.2536,-25.8834
3.2544,-25.9041
3.2552,-25.9248
3.256,-25.9455
3.2568,-25.9663
3.2576,-25.9871
3.2584,-26.0079
3.2592,-26.0287
3.26,-26.0495
3.2608,-26.0704
3.2616,-26.0912
3.2624,-26.1121
3.2632,-26.133
3.264,-26.1539
3.2648,-26.1749
3.2656,-26.1958
3.2664,-26.2168
3.2672,-26.2378
3.268,-26.2588
3.2688,-26.2798
3.2696,-26.3008
3.2704,-26.3219
3.2712,-26.3429
3.272,-26.364
3.2728,-26.3851
3.2736,-26.4062
3.2744,-26.4274
3.2752,-26.4485
3.276,-26.4697
3.2768,-26.4909
3.2776,-26.5121
3.2784,-26.5333
3.2792,-26.5545
3.28,-26.5758
3.2808,-26.597
3.2816,-26.6183
3.2824,-26.6396
3.2832,-26.661
3.284,-26.6823
3.2848,-26.7036
3.2856,-26.725
3.2864,-26.7464
3.2872,-26.7678
3.288,-26.7892
3.2888,-26.8107
3.2896,-26.8321
3.2904,-26.8536
3.2912,-26.8751
3.292,-26.8966
3.2928,-26.9181
3.2936,-26.9397
3.2944,-26.9612
3.2952,-26.9828
3.296,-27.0044
3.2968,-27.026
3.2976,-27.0476
3.2984,-27.0693
3.2992,-27.091
3.3,-27.1126
3.3008,-27.1343
3.3016,-27.1561
3.3024,-27.1778
3.3032,-27.1995
3.304,-27.2213
3.3048,-27.2431
3.3056,-27.2649
3.3064,-27.2867
3.3072,-27.3086
3.308,-27.3304
3.3088,-27.3523
3.3096,-27.3742
3.3104,-27.3961
3.3112,-27.418
3.312,-27.44
3.3128,-27.4619
3.3136,-27.4839
3.3144,-27.5059
3.3152,-27.5279
3.316,-27.5499
3.3168,-27.572
3.3176,-27.594
3.3184,-27.6161
3.3192,-27.6382
3.32,-27.6604
3.3208,-27.6825
3.3216,-27.7046
3.3224,-27.7268
3.3232,-27.749
3.324,-27.7712
3.3248,-27.7934
3.3256,-27.8157
3.3264,-27.8379
3.3272,-27.8602
3.328,-27.8825
3.3288,-27.9048
3.3296,-27.9272
3.3304,-27.9495
3.3312,-27.9719
3.332,-27.9943
3.3328,-28.0167
3.3336,-28.0391
3.3344,-28.0615
3.3352,-28.084
3.336,-28.1065
3.3368,-28.129
3.3376,-28.1515
3.3384,-28.174
3.3392,-28.1966
3.34,-28.2191
3.3408,-28.2417
3.3416,-28.2643
3.3424,-28.2869
3.3432,-28.3096
3.344,-28.3322
3.3448,-28.3549
3.3456,-28.3776
3.3464,-28.4003
3.3472,-28.423
3.348,-28.4458
3.3488,-28.4686
3.3496,-28.4913
3.3504,-28.5141
3.3512,-28.537
3.352,-28.5598
3.3528,-28.5827
3.3536,-28.6055
3.3544,-28.6284
3.3552,-28.6513
3.356,-28.6743
3.3568,-28.6972
3.3576,-28.7202
3.3584,-28.7432
3.3592,-28.7662
3.36,-28.7892
3.3608,-28.8122
3.3616,-28.8353
3.3624,-28.8584
3.3632,-28.8815
3.364,-28.9046
3.3648,-28.9277
3.3656,-28.9509
3.3664,-28.974
3.3672,-28.9972
3.368,-29.0204
3.3688,-29.0437
3.3696,-29.0669
3.3704,-29.0902
3.3712,-29.1134
3.372,-29.1367
3.3728,-29.1601
3.3736,-29.1834
3.3744,-29.2068
3.3752,-29.2301
3.376,-29.2535
3.3768,-29.2769
3.3776,-29.3004
3.3784,-29.3238
3.3792,-29.3473
3.38,-29.3708
3.3808,-29.3943
3.3816,-29.4178
3.3824,-29.4413
3.3832,-29.4649
3.384,-29.4885
3.3848,-29.5121
3.3856,-29.5357
3.3864,-29.5593
3.3872,-29.583
3.388,-29.6067
3.3888,-29.6304
3.3896,-29.6541
3.3904,-29.6778
3.3912,-29.7016
3.392,-29.7253
3.3928,-29.7491
3.3936,-29.7729
3.3944,-29.7968
3.3952,-29.8206
3.396,-29.8445
3.3968,-29.8684
3.3976,-29.8923
3.3984,-29.9162
3.3992,-29.9401
3.4,-29.9641
3.4008,-29.9881
3.4016,-30.0121
3.4024,-30.0361
3.4032,-30.0601
3.404,-30.0842
3.4048,-30.1083
3.4056,-30.1324
3.4064,-30.1565
3.4072,-30.1806
3.408,-30.2048
3.4088,-30.2289
3.4096,-30.2531
3.4104,-30.2774
3.4112,-30.3016
3.412,-30.3258
3.4128,-30.3501
3.4136,-30.3744
3.4144,-30.3987
3.4152,-30.423
3.416,-30.4474
3.4168,-30.4717
3.4176,-30.4961
3.4184,-30.5205
3.4192,-30.545
3.42,-30.5694
3.4208,-30.5939
3.4216,-30.6184
3.4224,-30.6429
3.4232,-30.6674
3.424,-30.6919
3.4248,-30.7165
3.4256,-30.7411
3.4264,-30.7657
3.4272,-30.7903
3.428,-30.815
3.4288,-30.8396
3.4296,-30.8643
3.4304,-30.889
3.4312,-30.9137
3.432,-30.9385
3.4328,-30.9632
3.4336,-30.988
3.4344,-31.0128
3.4352,-31.0376
3.436,-31.0625
3.4368,-31.0873
3.4376,-31.1122
3.4384,-31.1371
3.4392,-31.162
3.44,-31.187
3.4408,-31.2119
3.4416,-31.2369
3.4424,-31.2619
3.4432,-31.2869
3.444,-31.312
3.4448,-31.337
3.4456,-31.3621
3.4464,-31.3872
3.4472,-31.4123
3.448,-31.4375
3.4488,-31.4626
3.4496,-31.4878
3.4504,-31.513
3.4512,-31.5382
3.452,-31.5635
3.4528,-31.5887
3.4536,-31.614
3.4544,-31.6393
3.4552,-31.6646
3.456,-31.69
3.4568,-31.7153
3.4576,-31.7407
3.4584,-31.7661
3.4592,-31.7915
3.46,-31.817
3.4608,-31.8424
3.4616,-31.8679
3.4624,-31.8934
3.4632,-31.919
3.464,-31.9445
3.4648,-31.9701
3.4656,-31.9957
3.4664,-32.0213
3.4672,-32.0469
3.468,-32.0725
3.4688,-32.0982
3.4696,-32.1239
3.4704,-32.1496
3.4712,-32.1753
3.472,-32.2011
3.4728,-32.2269
3.4736,-32.2526
3.4744,-32.2785
3.4752,-32.3043
3.476,-32.3301
3.4768,-32.356
3.4776,-32.3819
3.4784,-32.4078
3.4792,-32.4338
3.48,-32.4597
3.4808,-32.4857
3.4816,-32.5117
3.4824,-32.5377
3.4832,-32.5638
3.484,-32.5898
3.4848,-32.6159
3.4856,-32.642
3.4864,-32.6681
3.4872,-32.6943
3.488,-32.7204
3.4888,-32.7466
3.4896,-32.7728
3.4904,-32.7991
3.4912,-32.8253
3.492,-32.8516
3.4928,-32.8779
3.4936,-32.9042
3.4944,-32.9305
3.4952,-32.9569
3.496,-32.9833
3.4968,-33.0097
3.4976,-33.0361
3.4984,-33.0625
3.4992,-33.089
3.5,-33.1155
3.5008,-33.142
3.5016,-33.1685
3.5024,-33.195
3.5032,-33.2216
3.504,-33.2482
3.5048,-33.2748
3.5056,-33.3014
3.5064,-33.3281
3.5072,-33.3547
3.508,-33.3814
3.5088,-33.4082
3.5096,-33.4349
3.5104,-33.4616
3.5112,-33.4884
3.512,-33.5152
3.5128,-33.5421
3.5136,-33.5689
3.5144,-33.5958
3.5152,-33.6227
3.516,-33.6496
3.5168,-33.6765
3.5176,-33.7034
3.5184,-33.7304
3.5192,-33.7574
3.52,-33.7844
3.5208,-33.8115
3.5216,-33.8385
3.5224,-33.8656
3.5232,-33.8927
3.524,-33.9198
3.5248,-33.947
3.5256,-33.9742
3.5264,-34.0013
3.5272,-34.0286
3.528,-34.0558
3.5288,-34.083
3.5296,-34.1103
3.5304,-34.1376
3.5312,-34.1649
3.532,-34.1923
3.5328,-34.2196
3.5336,-34.247
3.5344,-34.2744
3.5352,-34.3019
3.536,-34.3293
3.5368,-34.3568
3.5376,-34.3843
3.5384,-34.4118
3.5392,-34.4394
3.54,-34.4669
3.5408,-34.4945
3.5416,-34.5221
3.5424,-34.5497
3.5432,-34.5774
3.544,-34.6051
3.5448,-34.6328
3.5456,-34.6605
3.5464,-34.6882
3.5472,-34.716
3.548,-34.7438
3.5488,-34.7716
3.5496,-34.7994
3.5504,-34.8272
3.5512,-34.8551
3.552,-34.883
3.5528,-34.9109
3.5536,-34.9389
3.5544,-34.9668
3.5552,-34.9948
3.556,-35.0228
3.5568,-35.0509
3.5576,-35.0789
3.5584,-35.107
3.5592,-35.1351
3.56,-35.1632
3.5608,-35.1913
3.5616,-35.2195
3.5624,-35.2477
3.5632,-35.2759
3.564,-35.3041
3.5648,-35.3324
3.5656,-35.3607
3.5664,-35.389
3.5672,-35.4173
3.568,-35.4456
3.5688,-35.474
3.5696,-35.5024
3.5704,-35.5308
3.5712,-35.5592
3.572,-35.5877
3.5728,-35.6162
3.5736,-35.6447
3.5744,-35.6732
3.5752,-35.7018
3.576,-35.7303
3.5768,-35.7589
3.5776,-35.7875
3.5784,-35.8162
3.5792,-35.8449
3.58,-35.8735
3.5808,-35.9023
3.5816,-35.931
3.5824,-35.9597
3.5832,-35.9885
3.584,-36.0173
3.5848,-36.0461
3.5856,-36.075
3.5864,-36.1039
3.5872,-36.1328
3.588,-36.1617
3.5888,-36.1906
3.5896,-36.2196
3.5904,-36.2486
3.5912,-36.2776
3.592,-36.3066
3.5928,-36.3357
3.5936,-36.3648
3.5944,-36.3939
3.5952,-36.423
3.596,-36.4521
3.5968,-36.4813
3.5976,-36.5105
3.5984,-36.5397
3.5992,-36.569
3.6,-36.5982
3.6008,-36.6275
3.6016,-36.6568
3.6024,-36.6862
3.6032,-36.7155
3.604,-36.7449
3.6048,-36.7743
3.6056,-36.8038
3.6064,-36.8332
3.6072,-36.8627
3.608,-36.8922
3.6088,-36.9217
3.6096,-36.9513
3.6104,-36.9808
3.6112,-37.0104
3.612,-37.0401
3.6128,-37.0697
3.6136,-37.0994
3.6144,-37.1291
3.6152,-37.1588
3.616,-37.1885
3.6168,-37.2183
3.6176,-37.2481
3.6184,-37.2779
3.6192,-37.3077
3.62,-37.3376
3.6208,-37.3674
3.6216,-37.3974
3.6224,-37.4273
3.6232,-37.4572
3.624,-37.4872
3.6248,-37.5172
3.6256,-37.5472
3.6264,-37.5773
3.6272,-37.6074
3.628,-37.6375
3.6288,-37.6676
3.6296,-37.6977
3.6304,-37.7279
3.6312,-37.7581
3.632,-37.7883
3.6328,-37.8186
3.6336,-37.8488
3.6344,-37.8791
3.6352,-37.9094
3.636,-37.9398
3.6368,-37.9701
3.6376,-38.0005
3.6384,-38.0309
3.6392,-38.0614
3.64,-38.0918
3.6408,-38.1223
3.6416,-38.1528
3.6424,-38.1834
3.6432,-38.2139
3.644,-38.2445
3.6448,-38.2751
3.6456,-38.3057
3.6464,-38.3364
3.6472,-38.3671
3.648,-38.3978
3.6488,-38.4285
3.6496,-38.4593
3.6504,-38.4901
3.6512,-38.5209
3.652,-38.5517
3.6528,-38.5825
3.6536,-38.6134
3.6544,-38.6443
3.6552,-38.6753
3.656,-38.7062
3.6568,-38.7372
3.6576,-38.7682
3.6584,-38.7992
3.6592,-38.8303
3.66,-38.8613
3.6608,-38.8924
3.6616,-38.9236
3.6624,-38.9547
3.6632,-38.9859
3.664,-39.0171
3.6648,-39.0483
3.6656,-39.0796
3.6664,-39.1109
3.6672,-39.1422
3.668,-39.1735
3.6688,-39.2048
3.6696,-39.2362
3.6704,-39.2676
3.6712,-39.299
3.672,-39.3305
3.6728,-39.362
3.6736,-39.3935
3.6744,-39.425
3.6752,-39.4565
3.676,-39.4881
3.6768,-39.5197
3.6776,-39.5514
3.6784,-39.583
3.6792,-39.6147
3.68,-39.6464
3.6808,-39.6781
3.6816,-39.7099
3.6824,-39.7417
3.6832,-39.7735
3.684,-39.8053
3.6848,-39.8372
3.6856,-39.869
3.6864,-39.9009
3.6872,-39.9329
3.688,-39.9648
3.6888,-39.9968
3.6896,-40.0288
3.6904,-40.0609
3.6912,-40.0929
3.692,-40.125
3.6928,-40.1571
3.6936,-40.1893
3.6944,-40.2214
3.6952,-40.2536
3.696,-40.2858
3.6968,-40.3181
3.6976,-40.3503
3.6984,-40.3826
3.6992,-40.415
3.7,-40.4473
3.7008,-40.4797
3.7016,-40.5121
3.7024,-40.5445
3.7032,-40.5769
3.704,-40.6094
3.7048,-40.6419
3.7056,-40.6744
3.7064,-40.707
3.7072,-40.7396
3.708,-40.7722
3.7088,-40.8048
3.7096,-40.8375
3.7104,-40.8702
3.7112,-40.9029
3.712,-40.9356
3.7128,-40.9684
3.7136,-41.0011
3.7144,-41.034
3.7152,-41.0668
3.716,-41.0997
3.7168,-41.1326
3.7176,-41.1655
3.7184,-41.1984
3.7192,-41.2314
3.72,-41.2644
3.7208,-41.2974
3.7216,-41.3305
3.7224,-41.3635
3.7232,-41.3967
3.724,-41.4298
3.7248,-41.4629
3.7256,-41.4961
3.7264,-41.5293
3.7272,-41.5626
3.728,-41.5958
3.7288,-41.6291
3.7296,-41.6624
3.7304,-41.6958
3.7312,-41.7292
3.732,-41.7625
3.7328,-41.796
3.7336,-41.8294
3.7344,-41.8629
3.7352,-41.8964
3.736,-41.9299
3.7368,-41.9635
3.7376,-41.9971
3.7384,-42.0307
3.7392,-42.0643
3.74,-42.098
3.7408,-42.1317
3.7416,-42.1654
3.7424,-42.1991
3.7432,-42.2329
3.744,-42.2667
3.7448,-42.3005
3.7456,-42.3344
3.7464,-42.3683
3.7472,-42.4022
3.748,-42.4361
3.7488,-42.4701
3.7496,-42.5041
3.7504,-42.5381
3.7512,-42.5721
3.752,-42.6062
3.7528,-42.6403
3.7536,-42.6744
3.7544,-42.7086
3.7552,-42.7428
3.756,-42.777
3.7568,-42.8112
3.7576,-42.8455
3.7584,-42.8798
3.7592,-42.9141
3.76,-42.9484
3.7608,-42.9828
3.7616,-43.0172
3.7624,-43.0516
3.7632,-43.0861
3.764,-43.1206
3.7648,-43.1551
3.7656,-43.1896
3.7664,-43.2242
3.7672,-43.2588
3.768,-43.2934
3.7688,-43.328
3.7696,-43.3627
3.7704,-43.3974
3.7712,-43.4322
3.772,-43.4669
3.7728,-43.5017
3.7736,-43.5365
3.7744,-43.5714
3.7752,-43.6062
3.776,-43.6411
3.7768,-43.6761
3.7776,-43.711
3.7784,-43.746
3.7792,-43.781
3.78,-43.816
3.7808,-43.8511
3.7816,-43.8862
3.7824,-43.9213
3.7832,-43.9565
3.784,-43.9917
3.7848,-44.0269
3.7856,-44.0621
3.7864,-44.0974
3.7872,-44.1327
3.788,-44.168
3.7888,-44.2033
3.7896,-44.2387
3.7904,-44.2741
3.7912,-44.3095
3.792,-44.345
3.7928,-44.3805
3.7936,-44.416
3.7944,-44.4516
3.7952,-44.4871
3.796,-44.5227
3.7968,-44.5584
3.7976,-44.594
3.7984,-44.6297
3.7992,-44.6654
3.8,-44.7012
3.8008,-44.737
3.8016,-44.7728
3.8024,-44.8086
3.8032,-44.8445
3.804,-44.8803
3.8048,-44.9163
3.8056,-44.9522
3.8064,-44.9882
3.8072,-45.0242
3.808,-45.0602
3.8088,-45.0963
3.8096,-45.1324
3.8104,-45.1685
3.8112,-45.2047
3.812,-45.2408
3.8128,-45.277
3.8136,-45.3133
3.8144,-45.3495
3.8152,-45.3858
3.816,-45.4222
3.8168,-45.4585
3.8176,-45.4949
3.8184,-45.5313
3.8192,-45.5677
3.82,-45.6042
3.8208,-45.6407
3.8216,-45.6772
3.8224,-45.7138
3.8232,-45.7504
3.824,-45.787
3.8248,-45.8236
3.8256,-45.8603
3.8264,-45.897
3.8272,-45.9337
3.828,-45.9705
3.8288,-46.0073
3.8296,-46.0441
3.8304,-46.081
3.8312,-46.1178
3.832,-46.1548
3.8328,-46.1917
3.8336,-46.2287
3.8344,-46.2657
3.8352,-46.3027
3.836,-46.3397
3.8368,-46.3768
3.8376,-46.4139
3.8384,-46.4511
3.8392,-46.4883
3.84,-46.5255
3.8408,-46.5627
3.8416,-46.6
3.8424,-46.6373
3.8432,-46.6746
3.844,-46.7119
3.8448,-46.7493
3.8456,-46.7867
3.8464,-46.8242
3.8472,-46.8617
3.848,-46.8992
3.8488,-46.9367
3.8496,-46.9743
3.8504,-47.0119
3.8512,-47.0495
3.852,-47.0871
3.8528,-47.1248
3.8536,-47.1625
3.8544,-47.2003
3.8552,-47.2381
3.856,-47.2759
3.8568,-47.3137
3.8576,-47.3516
3.8584,-47.3895
3.8592,-47.4274
3.86,-47.4654
3.8608,-47.5033
3.8616,-47.5414
3.8624,-47.5794
3.8632,-47.6175
3.864,-47.6556
3.8648,-47.6937
3.8656,-47.7319
3.8664,-47.7701
3.8672,-47.8083
3.868,-47.8466
3.8688,-47.8849
3.8696,-47.9232
3.8704,-47.9616
3.8712,-48
3.872,-48.0384
3.8728,-48.0768
3.8736,-48.1153
3.8744,-48.1538
3.8752,-48.1923
3.876,-48.2309
3.8768,-48.2695
3.8776,-48.3081
3.8784,-48.3468
3.8792,-48.3855
3.88,-48.4242
3.8808,-48.463
3.8816,-48.5018
3.8824,-48.5406
3.8832,-48.5794
3.884,-48.6183
3.8848,-48.6572
3.8856,-48.6962
3.8864,-48.7351
3.8872,-48.7741
3.888,-48.8132
3.8888,-48.8522
3.8896,-48.8913
3.8904,-48.9305
3.8912,-48.9696
3.892,-49.0088
3.8928,-49.048
3.8936,-49.0873
3.8944,-49.1266
3.8952,-49.1659
3.896,-49.2052
3.8968,-49.2446
3.8976,-49.284
3.8984,-49.3235
3.8992,-49.3629
3.9,-49.4024
3.9008,-49.442
3.9016,-49.4816
3.9024,-49.5212
3.9032,-49.5608
3.904,-49.6005
3.9048,-49.6402
3.9056,-49.6799
3.9064,-49.7196
3.9072,-49.7594
3.908,-49.7993
3.9088,-49.8391
3.9096,-49.879
3.9104,-49.9189
3.9112,-49.9589
3.912,-49.9988
3.9128,-50.0389
3.9136,-50.0789
3.9144,-50.119
3.9152,-50.1591
3.916,-50.1992
3.9168,-50.2394
3.9176,-50.2796
3.9184,-50.3199
3.9192,-50.3601
3.92,-50.4004
3.9208,-50.4408
3.9216,-50.4812
3.9224,-50.5216
3.9232,-50.562
3.924,-50.6025
3.9248,-50.6429
3.9256,-50.6835
3.9264,-50.724
3.9272,-50.7646
3.928,-50.8053
3.9288,-50.8459
3.9296,-50.8866
3.9304,-50.9273
3.9312,-50.9681
3.932,-51.0089
3.9328,-51.0497
3.9336,-51.0906
3.9344,-51.1315
3.9352,-51.1724
3.936,-51.2133
3.9368,-51.2543
3.9376,-51.2953
3.9384,-51.3364
3.9392,-51.3775
3.94,-51.4186
3.9408,-51.4598
3.9416,-51.5009
3.9424,-51.5422
3.9432,-51.5834
3.944,-51.6247
3.9448,-51.666
3.9456,-51.7074
3.9464,-51.7487
3.9472,-51.7902
3.948,-51.8316
3.9488,-51.8731
3.9496,-51.9146
3.9504,-51.9561
3.9512,-51.9977
3.952,-52.0393
3.9528,-52.081
3.9536,-52.1227
3.9544,-52.1644
3.9552,-52.2061
3.956,-52.2479
3.9568,-52.2897
3.9576,-52.3316
3.9584,-52.3735
3.9592,-52.4154
3.96,-52.4573
3.9608,-52.4993
3.9616,-52.5413
3.9624,-52.5834
3.9632,-52.6255
3.964,-52.6676
3.9648,-52.7097
3.9656,-52.7519
3.9664,-52.7941
3.9672,-52.8364
3.968,-52.8787
3.9688,-52.921
3.9696,-52.9633
3.9704,-53.0057
3.9712,-53.0482
3.972,-53.0906
3.9728,-53.1331
3.9736,-53.1756
3.9744,-53.2182
3.9752,-53.2608
3.976,-53.3034
3.9768,-53.3461
3.9776,-53.3887
3.9784,-53.4315
3.9792,-53.4742
3.98,-53.517
3.9808,-53.5599
3.9816,-53.6027
3.9824,-53.6456
3.9832,-53.6886
3.984,-53.7315
3.9848,-53.7745
3.9856,-53.8176
3.9864,-53.8606
3.9872,-53.9037
3.988,-53.9469
3.9888,-53.9901
3.9896,-54.0333
3.9904,-54.0765
3.9912,-54.1198
3.992,-54.1631
3.9928,-54.2065
3.9936,-54.2498
3.9944,-54.2933
3.9952,-54.3367
3.996,-54.3802
3.9968,-54.4237
3.9976,-54.4673
3.9984,-54.5109
3.9992,-54.5545
4,-54.5982
4.0008,-54.6418
